marital-status_Married-civ-spouse,education-num,capital-gain,native-country_United-States,occupation_Exec-managerial,capital-loss,workclass_unknown,hours-per-week,workclass_Self-emp-not-inc,workclass_Private,age,native-country_Mexico,native-country_unknown,workclass_Local-gov,education_HS-grad,occupation_Prof-specialty,workclass_State-gov,native-country_South,occupation_Farming-fishing,education_Assoc-acdm,sex_1
0,7,0,1,1,0,0,40,0,1,29,0,0,0,0,0,0,0,0,0,0
1,14,0,1,0,0,0,10,1,0,76,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,45,1,0,63,0,0,0,1,0,0,0,1,0,1
0,11,0,1,0,0,1,15,0,0,23,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,1887,0,50,0,1,43,0,0,0,0,1,0,0,0,0,0
1,9,0,1,0,0,0,40,1,0,58,0,0,0,1,0,0,0,0,0,1
0,9,2050,1,0,0,0,55,0,1,66,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,45,0,1,41,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,26,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,0,40,0,1,47,0,0,0,0,0,0,0,0,0,1
1,6,0,1,0,0,0,40,0,0,55,0,0,1,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,53,0,0,0,1,0,0,0,0,0,1
0,3,0,0,0,0,0,48,0,1,17,1,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,1
0,14,0,1,0,0,0,60,0,1,49,0,0,0,0,1,0,0,0,0,1
0,9,0,0,0,0,0,30,0,1,19,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,45,0,0,0,1,0,0,0,0,0,1
0,12,0,1,0,0,0,40,0,1,26,0,0,0,0,0,0,0,0,1,1
1,11,7298,1,0,0,0,40,0,1,38,0,0,0,0,0,0,0,0,0,1
1,9,7298,1,0,0,0,40,0,0,36,0,0,0,1,0,1,0,0,0,1
0,9,0,1,0,0,0,20,0,1,33,0,0,0,1,0,0,0,1,0,1
0,10,0,1,0,0,0,40,0,0,22,0,0,0,0,0,1,0,0,0,0
0,13,0,1,0,0,0,42,1,0,43,0,0,0,0,0,0,0,0,0,1
1,7,0,1,0,0,1,8,0,0,67,0,0,0,0,0,0,0,0,0,1
0,11,0,1,0,0,1,40,0,0,30,0,0,0,0,0,0,0,0,0,0
0,12,0,0,0,0,0,25,0,1,56,0,0,0,0,0,0,0,0,1,1
0,13,0,1,0,0,0,25,0,1,31,0,0,0,0,1,0,0,0,0,1
1,13,0,1,1,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,26,0,0,0,1,0,0,0,0,0,1
1,13,0,1,1,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
1,7,0,1,0,0,0,30,0,0,46,0,0,1,0,0,0,0,0,0,1
1,13,0,1,0,0,1,40,0,0,59,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,0,38,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,0,40,0,1,65,0,0,0,0,0,0,0,0,0,1
1,11,0,1,0,0,0,40,0,1,40,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,35,0,1,42,0,0,0,1,0,0,0,0,0,0
1,5,0,0,0,0,0,40,1,0,26,0,0,0,0,0,0,0,0,0,1
1,6,0,1,0,0,0,24,0,1,36,0,0,0,0,0,0,0,0,0,0
1,14,0,1,0,0,0,40,0,1,62,0,0,0,0,1,0,0,0,0,1
1,13,0,1,0,0,0,45,0,1,43,0,0,0,0,0,0,0,0,0,1
0,13,0,1,1,1564,0,45,0,1,43,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,55,0,1,22,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,28,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,45,1,0,56,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,15,0,1,22,0,0,0,0,0,0,0,0,1,0
0,13,0,1,1,0,0,45,0,1,57,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,39,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,15,0,0,26,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,0,0,10,0,1,17,0,0,0,0,0,0,0,0,0,1
1,11,0,1,0,0,0,38,0,0,40,0,0,0,0,0,1,0,0,0,1
1,9,0,1,0,0,0,40,0,1,45,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,44,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,10,0,0,20,0,0,1,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,33,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,1
0,14,0,1,1,0,0,30,1,0,46,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,50,0,1,38,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,54,0,0,0,1,0,0,0,0,0,1
0,3,0,1,0,2339,0,45,0,1,46,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,25,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,46,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,0,36,0,0,1,0,0,0,0,0,0,0
0,9,0,1,0,0,0,25,0,1,23,0,0,0,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,29,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,2415,0,6,0,1,44,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,16,0,1,19,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,19,0,0,0,1,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,0
0,13,0,1,0,0,0,50,0,1,27,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,40,1,0,46,0,0,0,0,0,0,0,0,1,1
1,13,7688,0,1,0,0,45,0,0,34,0,1,0,0,0,1,0,0,0,1
0,9,0,1,0,0,0,35,0,1,34,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,44,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,45,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,1,35,0,0,20,0,0,0,1,0,0,0,0,0,0
1,13,0,1,1,0,0,55,0,1,25,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,50,0,0,52,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,20,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,40,0,0,50,0,0,0,0,0,1,0,0,0,1
0,11,0,1,0,0,0,64,0,1,34,0,0,0,0,0,0,0,0,0,0
1,4,0,0,0,2179,0,40,0,1,28,0,0,0,0,0,0,0,0,0,1
1,14,0,1,1,1977,0,65,0,1,41,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,28,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,25,1,0,46,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,1887,1,40,0,0,28,0,0,0,0,0,0,0,0,0,0
1,10,0,1,1,0,0,50,0,1,32,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,24,0,0,41,0,0,1,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,24,0,0,0,1,0,0,0,0,0,0
0,10,0,1,1,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,0
1,16,15024,1,1,0,0,60,0,1,46,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,0,31,0,0,0,0,0,1,0,0,0,1
0,8,0,1,0,0,0,50,0,1,35,0,0,0,0,0,0,0,0,0,1
1,2,0,0,0,0,0,40,0,1,52,1,0,0,0,0,0,0,0,0,1
0,7,0,1,0,0,0,19,0,1,30,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,0,0,40,0,0,34,0,0,1,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,0,34,0,0,0,1,0,1,0,0,0,0
1,10,0,1,0,0,0,30,0,1,20,0,0,0,0,0,0,0,0,0,1
0,7,2176,1,0,0,0,18,0,1,17,0,0,0,0,0,0,0,0,0,1
1,13,0,1,1,0,0,40,0,0,32,0,0,0,0,0,1,0,0,0,0
0,9,0,1,0,0,0,40,0,1,29,0,0,0,1,0,0,0,1,0,1
0,6,0,1,0,0,0,35,0,1,33,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,60,0,1,25,0,0,0,1,0,0,0,0,0,1
0,14,0,1,0,1408,0,40,0,0,36,0,0,0,0,1,0,0,0,0,1
0,9,0,0,0,0,0,72,0,1,23,0,0,0,1,0,0,0,0,0,1
1,9,0,1,1,0,0,40,0,0,63,0,0,0,1,0,0,0,0,0,1
1,14,0,1,0,0,0,40,0,0,47,0,0,1,0,1,0,0,0,0,1
0,9,0,1,0,0,1,24,0,0,80,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,1,40,0,0,17,0,0,0,0,0,0,0,0,0,1
0,13,2174,1,0,0,0,40,1,0,40,0,0,0,0,1,0,0,0,0,0
1,12,0,1,0,0,0,25,0,1,30,0,0,0,0,0,0,0,0,1,0
0,10,0,0,0,1980,0,40,0,1,27,0,0,0,0,0,0,0,0,0,1
1,14,0,1,0,0,0,50,0,1,33,0,0,0,0,1,0,0,0,0,1
0,9,594,1,0,0,0,60,0,0,34,0,0,1,1,0,0,0,1,0,1
0,10,0,1,0,0,0,40,0,0,34,0,0,1,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,0,42,0,0,1,0,0,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,29,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,28,0,1,45,0,0,0,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,0,24,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,44,0,0,0,0,1,0,0,0,0,1
0,5,0,0,0,0,0,40,0,1,27,1,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,35,0,1,20,0,0,0,0,0,0,0,0,0,1
0,9,0,1,1,0,0,40,0,1,44,0,0,0,1,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,51,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,20,0,0,0,1,0,0,0,0,0,1
0,7,0,1,0,0,1,5,0,0,17,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,19,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,0,55,0,0,45,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,60,0,0,0,1,0,0,0,0,0,1
1,12,0,0,1,0,0,40,0,1,42,0,1,0,0,0,0,0,0,1,1
1,9,0,1,0,0,0,40,1,0,44,0,0,0,1,0,0,0,0,0,0
1,11,0,1,0,0,0,40,0,1,40,0,0,0,0,0,0,0,0,0,1
1,9,0,1,1,0,0,40,0,1,30,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,0,50,0,1,38,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,60,0,1,23,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,1,40,0,0,32,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,40,0,1,44,0,0,0,0,0,0,0,1,1,1
1,9,0,1,0,0,0,40,0,0,54,0,0,1,1,0,0,0,0,0,1
1,13,0,1,0,0,0,50,0,1,32,0,0,0,0,1,0,0,0,0,1
0,2,0,1,0,0,0,40,0,1,50,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,20,0,1,24,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,60,0,1,37,0,0,0,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,52,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,38,0,0,0,0,0,0,0,0,0,1
1,14,0,1,1,1977,0,45,0,1,49,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,16,0,1,30,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,60,0,0,0,0,1,0,0,0,0,1
0,10,0,1,0,0,1,40,0,0,22,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,60,0,1,30,0,0,0,1,0,0,0,0,0,1
0,11,0,1,0,0,0,24,0,1,67,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,46,0,0,0,0,0,0,0,0,0,0
0,5,0,1,0,0,0,6,0,1,17,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,30,0,1,22,0,0,0,0,0,0,0,0,0,1
0,6,0,1,0,0,0,40,0,1,27,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,35,0,1,23,0,0,0,1,0,0,0,0,0,0
1,12,0,0,0,0,0,45,0,1,33,0,0,0,0,0,0,0,0,1,1
1,10,0,1,0,0,0,20,1,0,43,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,20,0,0,28,0,0,0,0,1,1,0,0,0,1
0,9,0,1,0,0,0,40,0,1,41,0,0,0,1,0,0,0,0,0,0
0,8,594,1,0,0,1,40,0,0,52,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,20,0,1,25,0,0,0,0,0,0,0,0,0,0
1,2,0,1,0,0,1,35,0,0,63,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,45,0,0,59,0,0,1,1,0,0,0,0,0,1
0,13,0,1,0,0,0,40,0,0,45,0,0,1,0,1,0,0,0,0,0
1,13,15024,1,0,0,0,60,0,1,38,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,35,0,1,40,0,0,0,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,0,46,0,0,0,1,0,0,0,0,0,1
0,12,0,1,1,0,0,60,0,1,35,0,0,0,0,0,0,0,0,1,0
0,9,0,1,0,0,0,25,0,1,34,0,0,0,1,1,0,0,0,0,0
0,13,0,1,0,0,0,20,0,1,33,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,36,0,1,41,0,0,0,1,0,0,0,0,0,0
0,10,0,1,0,0,0,40,0,1,20,0,0,0,0,0,0,0,0,0,1
0,3,0,0,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,35,0,1,26,0,0,0,0,1,0,0,0,0,0
1,9,0,1,0,0,1,20,0,0,72,0,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,40,0,0,23,0,0,1,1,0,0,0,1,0,1
1,9,0,1,0,0,0,40,0,0,62,0,0,1,1,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,52,0,0,0,0,0,0,0,0,0,1
0,10,0,0,0,0,0,42,0,1,58,0,0,0,0,0,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,25,0,0,0,0,0,0,0,0,0,0
0,13,0,1,1,0,0,40,0,1,24,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,8,0,1,19,0,0,0,0,0,0,0,0,0,1
1,10,0,1,1,0,0,40,0,1,43,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,0,47,0,0,1,1,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,39,0,0,0,1,0,0,0,0,0,0
0,11,0,1,0,1380,0,42,0,1,49,0,0,0,0,0,0,0,0,0,1
0,3,0,1,0,0,1,30,0,0,53,0,0,0,0,0,0,0,0,0,0
0,11,0,1,0,0,0,45,0,1,32,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,50,0,1,34,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,45,0,1,28,0,0,0,1,0,0,0,0,0,1
0,11,0,1,0,0,1,38,0,0,57,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,20,0,1,25,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,1,24,0,0,20,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,1,35,0,0,21,0,0,0,0,0,0,0,0,0,0
1,13,0,1,0,0,0,50,0,1,34,0,0,0,0,1,0,0,0,0,1
1,13,15024,1,1,0,0,80,0,0,38,0,0,0,0,0,0,0,0,0,1
1,9,7688,1,1,0,0,50,0,1,50,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,50,0,0,24,0,0,1,0,0,0,0,0,0,1
1,10,0,1,0,0,0,45,0,0,37,0,0,1,0,0,0,0,0,0,1
0,10,0,1,0,0,0,58,0,1,44,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,0
1,13,0,1,1,0,0,40,0,1,42,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,9,0,1,74,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,50,1,0,38,0,0,0,1,0,0,0,0,0,1
1,14,0,1,0,0,0,40,1,0,44,0,0,0,0,1,0,0,0,0,1
0,7,0,0,0,0,0,46,0,1,44,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,26,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,36,0,0,0,1,0,0,0,0,0,1
1,12,0,1,1,0,0,50,0,1,41,0,0,0,0,0,0,0,0,1,0
1,15,20051,1,0,0,0,48,0,1,67,0,0,0,0,1,0,0,0,0,1
1,8,0,1,0,0,0,50,0,0,39,0,0,1,0,0,0,0,0,0,1
0,2,0,1,0,0,0,30,0,1,57,0,0,0,0,0,0,0,0,0,0
0,11,0,1,0,0,0,40,0,1,29,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,45,0,0,31,0,0,0,0,0,0,0,1,0,0
0,9,0,1,0,0,1,40,0,0,34,0,0,0,1,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,1,44,0,0,0,0,0,0,0,0,0,1
0,16,0,1,0,0,0,40,0,1,29,0,0,0,0,1,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,30,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,27,0,0,0,1,0,0,0,0,0,1
1,10,0,1,0,0,0,50,0,1,27,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,45,0,1,32,0,0,0,1,0,0,0,0,0,0
1,6,0,1,0,0,0,8,0,1,58,0,0,0,0,0,0,0,0,0,0
1,10,0,1,0,0,0,40,0,0,35,0,0,1,0,0,0,0,0,0,1
0,9,0,1,0,0,0,36,0,1,21,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,28,0,0,0,0,0,0,0,0,0,1
0,10,0,1,1,0,0,50,1,0,46,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,1,0,36,0,0,0,1,0,0,0,0,0,0
0,7,0,1,0,0,0,40,0,1,72,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,0
0,11,0,1,0,0,0,40,0,0,33,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,0,0,40,0,1,69,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,40,0,1,35,0,0,0,1,0,0,0,0,0,1
0,9,0,0,0,0,0,20,0,1,31,0,1,0,1,0,0,0,0,0,0
1,9,0,1,0,0,0,32,0,1,34,0,0,0,1,0,0,0,0,0,0
1,7,0,0,0,0,0,40,0,1,30,1,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,55,0,1,28,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,35,0,1,54,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,50,0,1,47,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,24,0,0,0,1,0,0,0,0,0,0
1,13,0,1,0,0,0,60,1,0,52,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,48,0,1,20,0,0,0,1,0,0,0,0,0,1
1,14,5013,1,1,0,0,45,0,0,43,0,0,0,0,0,0,0,0,0,1
0,4,0,0,0,0,0,40,0,1,45,1,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,35,1,0,29,0,0,0,1,0,0,0,0,0,1
0,14,0,1,1,0,0,42,0,1,47,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,24,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,51,0,0,0,1,1,0,0,0,0,1
0,7,0,1,0,0,0,12,0,1,17,0,0,0,0,0,0,0,0,0,1
1,11,0,1,0,1977,0,40,0,1,37,0,0,0,0,0,0,0,0,0,1
0,16,0,1,0,0,0,70,0,1,27,0,0,0,0,1,0,0,0,0,0
1,13,0,1,1,0,0,40,0,1,29,0,0,0,0,0,0,0,0,0,1
0,8,0,1,0,0,1,25,0,0,18,0,0,0,0,0,0,0,0,0,1
0,12,0,1,0,0,0,35,1,0,36,0,0,0,0,0,0,0,0,1,0
0,13,0,1,0,0,0,40,0,0,58,0,0,1,0,1,0,0,0,0,0
1,10,0,1,0,0,0,45,1,0,26,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,1,30,0,0,65,0,0,0,0,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,57,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,59,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,27,0,0,0,1,0,0,0,0,0,1
0,13,0,1,0,0,0,40,1,0,31,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,24,0,1,21,0,0,0,0,0,0,0,0,0,0
0,10,0,1,0,0,0,60,0,1,29,0,0,0,0,0,0,0,0,0,1
0,7,0,1,0,0,0,40,0,1,18,0,0,0,0,0,0,0,0,0,1
1,6,0,1,0,1887,0,47,0,1,52,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,80,0,0,57,0,0,0,0,1,0,0,0,0,1
1,9,0,1,0,0,1,40,0,0,42,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,1,40,0,0,55,0,0,0,1,0,0,0,0,0,0
0,4,0,1,0,0,0,48,0,1,60,0,0,0,0,0,0,0,0,0,1
1,13,7688,0,0,0,0,40,0,1,31,0,0,0,0,1,0,0,0,0,1
0,13,0,1,0,0,0,40,0,1,23,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,27,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,1,25,0,0,23,0,0,0,0,0,0,0,0,0,0
1,15,0,1,0,1902,0,50,1,0,42,0,0,0,0,1,0,0,0,0,1
0,10,2174,1,0,0,0,40,0,1,25,0,0,0,0,0,0,0,0,0,1
0,13,0,1,0,0,0,45,0,1,49,0,0,0,0,1,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,32,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,28,0,1,19,0,0,0,0,0,0,0,0,0,1
0,4,0,1,0,0,0,40,0,1,60,0,0,0,0,0,0,0,0,0,0
1,5,0,1,0,0,0,40,0,0,42,0,0,1,0,0,0,0,0,0,1
0,12,0,1,0,0,0,40,1,0,35,0,0,0,0,0,0,0,1,1,1
0,9,0,1,0,0,0,37,0,1,48,0,0,0,1,0,0,0,0,0,0
1,14,0,1,0,0,0,40,0,1,51,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,40,0,1,29,0,0,0,1,0,0,0,0,0,1
0,9,0,1,1,0,0,40,0,0,36,0,0,1,1,0,0,0,0,0,1
0,6,0,1,0,0,0,21,0,1,17,0,0,0,0,0,0,0,0,0,0
0,14,6849,1,0,0,0,60,0,1,52,0,0,0,0,1,0,0,0,0,0
0,9,0,1,0,0,0,40,0,1,24,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,50,0,1,24,0,0,0,1,0,0,0,0,0,1
0,13,1055,1,0,0,0,40,0,0,26,0,0,1,0,1,0,0,0,0,1
0,13,0,1,0,0,0,20,0,1,27,0,0,0,0,0,0,0,0,0,0
0,9,0,1,0,0,0,60,0,1,39,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,45,0,1,30,0,0,0,1,0,0,0,0,0,1
1,9,0,1,1,0,0,32,1,0,50,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,55,0,0,52,0,0,0,0,0,0,0,0,0,1
1,15,15024,1,0,0,0,45,0,1,46,0,0,0,0,1,0,0,0,0,1
0,13,0,1,0,0,0,20,0,1,23,0,0,0,0,0,0,0,0,0,0
0,7,0,1,0,0,0,20,0,1,45,0,0,0,0,0,0,0,0,0,0
0,5,0,1,0,0,0,24,0,1,65,0,0,0,0,0,0,0,0,0,0
1,11,0,1,0,0,0,55,0,1,29,0,0,0,0,0,0,0,0,0,1
0,5,0,0,0,0,0,40,0,1,47,0,0,0,0,0,0,0,0,0,1
0,9,0,1,0,0,0,60,0,1,30,0,0,0,1,0,0,0,1,0,1
1,9,0,1,0,0,0,45,0,1,34,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,64,1,0,38,0,0,0,1,0,0,0,0,0,1
1,10,0,1,1,0,0,40,0,1,33,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,26,0,1,49,0,0,0,0,0,0,0,0,0,1
0,10,0,1,0,0,0,40,1,0,47,0,0,0,0,0,0,0,0,0,0
0,6,0,1,0,0,0,40,0,0,49,0,0,1,0,0,0,0,0,0,0
1,10,15024,1,0,0,0,60,0,1,43,0,0,0,0,0,0,0,0,0,1
1,13,0,1,0,0,0,40,0,1,30,0,0,0,0,0,0,0,0,0,0
1,9,0,1,0,0,0,60,1,0,58,0,0,0,1,0,0,0,0,0,1
0,9,0,1,0,0,0,14,0,1,19,0,0,0,1,0,0,0,0,0,0
0,13,0,1,0,0,0,40,0,1,21,0,0,0,0,0,0,0,0,0,1
1,13,15024,1,1,0,0,60,0,1,33,0,0,0,0,0,0,0,0,0,1
1,3,0,0,0,0,0,50,0,0,47,0,0,0,0,0,0,0,0,0,1
1,16,0,1,0,0,0,60,1,0,52,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,55,0,1,26,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,0,40,0,1,60,0,0,0,1,0,0,0,0,0,1
0,10,0,1,0,0,0,40,0,1,21,0,0,0,0,0,0,0,0,0,1
1,10,5178,1,0,0,0,50,0,1,36,0,0,0,0,0,0,0,0,0,1
1,10,0,1,0,0,0,45,0,1,31,0,0,0,0,0,0,0,0,0,1
0,16,0,1,0,0,0,40,0,0,50,0,0,0,0,1,0,0,0,0,1
0,9,0,1,0,0,0,40,0,0,31,0,0,1,1,0,0,0,0,0,0
1,9,0,1,0,0,0,15,0,1,71,0,0,0,1,0,0,0,0,0,1
1,9,0,1,0,0,1,50,0,0,58,0,0,0,1,0,0,0,0,0,1
1,13,0,1,0,0,0,40,0,0,30,0,0,0,0,0,1,0,0,0,1
0,10,0,1,0,0,0,20,0,1,20,0,0,0,0,0,0,0,0,0,1
